USER_ID,VARIANT_NAME, REVENUE 
982,control,0.00
8319,control,0.00
4220,variant,0.00
4057,control,0.00
4798,variant,0.00
6357,control,0.00
3040,variant,0.00
395,variant,0.00
8066,variant,0.00
7692,control,0.00
8132,control,0.00
2188,variant,0.00
2915,control,0.00
5985,control,0.00
9576,control,0.00
6415,variant,0.00
1564,control,0.00
5870,variant,0.00
1034,control,0.00
2165,control,0.00
6290,variant,0.00
3042,control,0.00
307,variant,0.00
1400,variant,0.00
9958,variant,0.00
3023,control,0.00
1967,control,0.00
8546,control,0.00
8614,control,0.00
7560,variant,0.00
7347,control,0.00
5984,control,0.00
287,variant,0.00
698,variant,0.00
1529,control,0.00
2708,variant,0.00
84,control,0.00
4084,variant,0.00
2059,control,14.24
9048,control,0.00
2576,variant,0.00
1944,variant,0.00
4812,control,0.00
4730,variant,0.00
296,control,0.00
4105,control,0.00
7907,variant,0.00
1051,variant,0.00
5290,control,0.00
21,control,0.00
2098,control,0.00
267,control,0.00
9643,control,0.00
2402,variant,0.00
4158,control,0.00
1529,control,0.00
7956,control,0.00
6756,variant,0.00
9859,control,0.00
613,variant,0.00
5352,control,0.00
7293,control,0.00
6031,control,0.00
1342,variant,0.00
6348,variant,0.00
7335,variant,0.00
5962,variant,0.00
4636,control,0.00
8202,variant,0.00
9411,variant,0.00
9547,variant,0.00
201,control,0.00
9176,variant,0.5
3540,variant,0.00
3356,variant,0.00
3119,control,0.00
3416,variant,0.00
2105,variant,0.00
943,variant,0.00
7207,variant,0.00
1595,control,0.00
7973,control,0.00
5864,variant,0.00
6796,control,0.00
3919,control,0.00
1779,control,0.00
6678,control,18994.00
8313,variant,0.00
7483,variant,0.00
284,control,0.00
889,variant,0.00
6994,variant,0.00
2485,variant,0.00
2499,variant,0.00
6748,variant,0.00
7707,variant,0.00
414,variant,0.00
948,variant,0.00
9531,variant,0.00
3766,control,0.00
6259,control,0.00
484,control,0.00
1079,variant,0.00
3164,control,0.86
3423,variant,0.00
5035,control,0.00
7942,variant,0.00
4702,control,0.00
6583,variant,0.00
7885,control,0.00
9669,control,0.00
2098,control,0.00
26,variant,0.00
614,variant,0.00
4405,control,0.00
4744,control,0.00
5766,control,0.00
2958,control,0.00
486,variant,0.00
5259,control,0.00
5412,control,0.00
9708,variant,0.00
3150,variant,0.00
867,control,0.00
8147,control,0.00
7510,control,0.00
3566,control,45717.00
6989,control,0.00
3706,control,0.00
9608,control,0.00
1252,variant,45658.00
5751,variant,0.00
3818,control,0.00
5533,control,0.00
1432,control,0.00
5175,variant,0.00
8886,variant,0.00
8518,control,0.00
8658,control,0.00
5047,control,0.00
178,variant,0.00
5818,control,0.00
3584,variant,0.00
2645,variant,0.00
3676,variant,0.00
5815,control,0.00
9923,control,0.00
7659,variant,0.00
9123,control,0.00
9545,variant,0.00
9008,control,0.00
3314,variant,0.00
3,variant,0.00
3622,variant,0.00
7773,variant,0.00
6624,control,0.00
2364,control,0.00
5193,control,0.00
5286,control,0.00
3362,variant,0.00
5935,variant,0.00
4670,control,0.00
6793,control,0.00
4751,variant,0.00
20,variant,0.00
9636,variant,0.00
3916,variant,0.00
9736,variant,0.00
9887,control,0.00
4778,variant,0.00
6221,variant,0.00
6227,variant,0.00
1273,control,0.00
9533,variant,0.00
5046,control,28126.00
7842,variant,0.00
210,control,0.00
9637,control,0.00
2130,variant,0.00
4001,variant,0.00
2958,control,0.00
9081,control,0.00
6702,variant,0.00
8781,variant,0.00
3440,control,0.00
1493,control,0.00
5121,variant,0.00
542,variant,0.00
8968,control,0.00
3939,variant,0.00
4404,control,0.00
828,variant,0.6
2607,variant,0.00
942,variant,0.00
2293,variant,0.00
9549,variant,0.00
6142,control,0.00
3514,control,0.00
5912,control,0.00
6505,control,0.00
8196,variant,0.00
2116,control,0.00
7432,variant,0.00
4845,control,0.00
996,control,0.00
8435,control,0.00
1058,variant,0.00
7423,variant,0.00
4234,variant,0.00
8357,variant,0.00
5621,control,0.00
1930,variant,0.00
884,control,0.00
6321,control,0.00
1142,variant,0.00
6729,control,0.00
9760,control,0.00
1297,control,0.00
6147,variant,0.00
2871,variant,0.00
4910,control,0.00
6138,variant,0.00
579,control,0.00
2256,control,0.00
2668,control,44959.00
6782,control,0.00
74,variant,0.00
1718,variant,0.00
1293,variant,0.00
7780,control,0.00
8220,control,0.00
2976,control,0.00
8883,control,0.00
6821,variant,0.00
6910,control,0.00
3028,control,45658.00
9494,variant,0.00
7678,variant,0.00
342,control,0.00
9667,variant,0.00
5574,control,0.00
3752,control,0.00
3502,variant,0.00
7199,variant,0.00
6854,variant,0.00
7364,variant,0.00
6421,variant,0.00
5194,variant,0.00
5854,control,0.00
4263,control,0.00
9952,control,0.00
3448,variant,0.00
913,variant,0.00
3633,variant,0.00
4771,variant,0.00
923,control,0.00
9396,control,0.00
3017,control,0.00
8793,variant,0.00
3311,variant,0.00
7307,variant,0.00
4502,control,0.00
9864,variant,0.00
1765,control,0.00
1263,variant,0.00
3141,variant,0.00
8402,variant,0.00
3255,control,0.00
8043,variant,0.00
8294,variant,0.00
8293,variant,0.00
5798,control,0.00
8872,control,0.00
1342,control,0.00
8099,control,0.00
6360,control,0.00
6163,variant,0.00
9975,variant,0.00
6051,control,0.00
9010,control,0.00
7669,control,0.00
6224,variant,0.00
2314,variant,0.00
4129,variant,0.00
7852,variant,0.00
7144,variant,0.00
3355,variant,0.00
6338,variant,0.00
7176,variant,0.00
8009,variant,0.00
8101,control,0.00
1040,variant,0.00
2364,variant,44927.00
1167,control,0.00
1265,control,0.00
3506,control,0.00
9918,variant,0.00
6852,variant,0.00
9120,variant,0.00
3739,variant,0.00
452,variant,0.00
3541,control,0.00
9937,variant,0.00
7375,control,0.00
9071,control,0.00
6321,variant,0.00
773,control,0.00
2978,variant,0.00
7904,control,0.00
9528,control,0.00
2359,control,0.00
3936,variant,0.00
9551,variant,0.00
8242,control,0.00
9853,control,0.00
4236,variant,0.00
847,control,0.00
5894,variant,0.00
5307,control,0.00
6842,control,0.00
2170,variant,0.00
881,variant,0.00
6190,variant,0.00
3791,variant,0.00
2610,control,0.00
6488,variant,0.00
8798,control,0.00
2405,control,0.00
596,control,0.00
939,control,0.00
3411,control,0.00
5965,control,0.00
9652,variant,0.00
785,control,0.00
3051,variant,0.00
3325,variant,0.00
8014,control,0.00
6919,control,0.00
1510,control,0.00
9664,variant,0.00
203,control,0.00
1190,variant,0.00
800,control,0.00
7184,control,0.00
3146,control,0.00
2311,control,0.00
1955,variant,0.00
9668,control,0.00
4114,control,0.00
6433,control,0.00
4383,variant,0.00
6799,control,0.00
3416,control,0.00
337,control,0.00
1911,control,0.00
6614,variant,45109.00
3844,variant,0.00
7826,control,0.00
5366,control,0.00
6307,variant,0.00
8419,control,0.00
9260,variant,0.00
6057,control,0.00
2337,variant,0.00
6558,variant,0.00
1398,variant,0.00
447,control,0.00
8724,control,0.00
7338,variant,0.00
681,variant,0.00
669,control,0.00
4204,variant,0.00
8999,control,0.00
9750,control,0.00
4825,control,0.00
2847,variant,0.00
824,variant,0.00
9563,control,0.00
62,control,0.00
4365,variant,0.00
4357,variant,0.00
9520,variant,45143.00
8783,control,0.00
6808,variant,0.00
2805,control,0.00
3327,control,0.00
2581,variant,0.00
4775,control,0.00
1400,control,0.00
3271,variant,0.00
3016,variant,0.00
8381,variant,0.00
7269,variant,0.00
7581,control,0.00
1168,control,0.00
9691,control,0.00
9207,variant,0.00
4894,variant,0.00
506,variant,0.00
898,control,0.00
7017,control,0.00
8199,variant,0.00
3809,variant,0.00
8757,control,0.00
5053,variant,1.00
5141,control,0.00
8831,variant,0.00
4400,variant,0.00
2008,variant,0.00
9365,control,0.00
6087,control,0.00
7407,variant,0.00
3302,control,0.00
5397,variant,0.00
4506,control,0.00
6601,control,0.00
1595,variant,0.00
9756,control,0.00
2871,control,0.00
8950,variant,0.00
8436,control,0.00
5551,control,0.00
3617,control,0.00
3215,control,0.00
4499,variant,0.00
3645,control,0.00
6497,control,0.00
3855,control,0.00
2229,variant,0.00
6200,control,0.00
8644,variant,0.00
1177,control,0.00
8996,variant,0.00
6799,variant,0.00
8460,variant,0.00
3636,control,0.00
166,variant,0.00
1703,control,0.00
5084,variant,0.00
7248,variant,0.00
4797,control,0.00
239,variant,0.00
9973,variant,0.00
5421,control,0.00
7296,control,0.00
3722,variant,0.00
608,control,0.00
6885,variant,0.00
7493,variant,0.00
1861,control,0.00
159,variant,0.00
4110,variant,0.00
5455,control,0.00
1399,variant,0.00
1650,variant,0.00
1480,variant,0.00
8869,variant,0.00
8053,control,0.00
1168,control,0.00
2232,variant,0.00
3061,control,0.00
169,control,12145.00
6471,variant,0.00
5800,variant,0.00
7754,variant,0.00
5226,variant,0.00
3013,control,0.00
8585,control,0.00
3224,variant,0.00
7617,control,0.00
7775,control,0.00
1398,control,0.00
2911,control,0.00
9016,variant,0.00
7149,variant,0.00
5185,variant,0.00
4828,variant,0.00
6660,variant,0.00
485,control,0.00
6713,control,0.00
4332,variant,0.00
6937,control,0.00
4005,control,0.00
9592,variant,0.00
277,variant,0.00
384,variant,0.00
9651,control,0.00
6696,variant,0.00
5706,variant,0.00
1334,variant,0.00
2506,variant,0.00
1036,control,0.00
7462,control,0.00
8517,variant,0.00
2554,control,0.00
1909,control,0.00
5700,variant,0.00
923,variant,0.00
5177,variant,0.00
8536,variant,0.00
1537,variant,0.00
6047,control,0.00
5490,variant,0.00
8121,control,0.00
5417,variant,0.00
3337,variant,0.00
6921,control,0.00
4272,control,0.00
1596,variant,0.00
973,control,0.00
7089,control,0.00
4809,control,0.00
1552,control,0.00
3836,control,0.00
5749,control,0.00
2416,variant,0.00
2522,variant,0.00
1104,variant,0.00
2396,variant,0.00
5870,variant,0.00
4285,control,0.00
4195,variant,0.00
6704,control,0.00
6376,control,0.00
7368,variant,0.00
3391,variant,0.00
3122,variant,0.00
4701,control,0.00
2224,control,0.00
7180,variant,0.00
7251,variant,0.00
131,variant,0.00
7873,control,0.00
8921,control,0.00
4023,control,0.00
537,control,0.00
6414,variant,0.00
7956,variant,0.00
72,variant,0.00
4060,variant,0.00
7142,variant,0.00
5497,variant,0.00
6238,variant,0.00
9635,variant,0.00
604,control,0.00
2527,variant,0.00
6887,control,0.00
576,control,0.00
1478,variant,0.00
4225,variant,0.00
2813,control,0.00
4488,control,0.00
6671,variant,0.00
8891,variant,0.00
9723,variant,0.00
1605,variant,0.00
2117,control,0.00
8096,control,0.00
5746,variant,0.00
4217,variant,0.00
3420,variant,0.00
5192,variant,0.00
9579,control,0.00
8437,control,0.00
7819,variant,0.00
9807,control,0.00
8279,variant,0.00
1448,variant,0.00
4966,variant,36495.00
3926,variant,0.00
3353,variant,0.00
6975,variant,0.00
4947,variant,0.00
1409,variant,0.00
4404,variant,0.00
508,control,0.00
8392,control,0.00
2286,variant,0.00
8439,variant,0.00
2489,control,0.00
6740,control,0.00
6419,control,0.00
7912,variant,42401.00
5479,control,0.00
845,control,0.00
7293,control,0.00
8097,control,0.00
4515,variant,0.00
3354,variant,0.00
1762,variant,0.00
868,control,0.00
9442,variant,0.00
6765,variant,0.00
4111,variant,0.00
4474,variant,0.00
2612,control,0.00
5165,variant,0.00
8214,variant,0.00
8265,control,0.00
3852,variant,0.00
7505,control,0.00
4073,control,0.00
2446,control,0.00
1232,control,0.00
6897,control,0.00
6021,control,0.00
3144,control,0.00
6666,variant,0.00
6107,variant,0.00
5575,variant,0.00
3345,control,0.00
295,control,0.00
252,variant,0.00
8318,control,0.00
3165,control,0.00
1457,control,0.00
3363,variant,0.00
6929,variant,0.00
5223,control,0.00
10,variant,0.00
8903,control,0.00
4751,control,0.00
6977,control,0.00
1734,control,0.00
3135,variant,0.00
2281,variant,0.00
362,variant,0.00
3600,control,0.00
517,control,0.00
8664,variant,0.00
8447,control,0.00
5075,control,0.00
9091,variant,0.00
8222,control,0.00
2469,variant,0.00
5533,variant,0.00
4446,control,0.00
6735,variant,0.00
7761,control,0.00
4221,control,0.00
7049,variant,0.00
8159,variant,0.00
9183,variant,0.00
4422,control,0.00
5955,control,0.00
9594,variant,0.00
6286,variant,0.00
1319,control,0.00
6288,control,0.00
8113,control,0.00
267,control,0.00
9872,variant,0.00
2461,variant,0.00
4399,control,0.00
8381,variant,0.00
7696,control,0.00
5620,control,0.00
2881,control,0.00
3506,control,0.00
5074,variant,0.00
8306,variant,0.00
4276,variant,0.00
96,control,0.00
5501,variant,0.00
1135,control,0.00
7097,control,0.00
4487,control,0.00
7687,control,0.00
1153,variant,0.00
7976,control,0.00
8517,control,0.00
1374,variant,0.00
1816,control,0.00
1777,control,0.00
3802,variant,0.00
422,control,0.00
9659,control,0.00
427,variant,0.00
1438,control,0.00
3764,variant,0.00
7039,variant,0.00
1795,variant,0.00
5932,control,0.00
3711,variant,0.00
6199,control,0.00
2444,variant,0.00
7314,variant,0.00
280,variant,0.00
3307,control,0.00
1948,control,0.00
3601,variant,0.00
3089,variant,0.00
7658,control,0.00
5792,control,0.00
2217,control,0.00
5929,control,0.00
6653,variant,0.00
5888,variant,0.00
5709,control,0.00
5890,control,0.00
3146,variant,0.00
6171,variant,0.00
7392,variant,0.00
8034,variant,0.00
1945,variant,0.00
4040,variant,0.00
3104,control,0.00
757,variant,0.00
3828,control,0.00
6600,variant,0.00
534,control,0.00
1576,variant,0.00
2148,control,0.00
7697,control,0.00
7504,variant,0.00
9284,variant,0.00
9680,variant,0.00
6796,variant,0.00
6364,variant,46813.00
2652,control,0.00
7158,variant,0.00
6438,control,0.00
8715,variant,0.00
3151,control,0.00
7238,variant,35490.00
5145,variant,0.00
3302,control,0.00
4184,variant,0.00
6854,control,0.00
5238,control,0.00
950,control,0.00
772,control,0.00
5476,control,0.00
6800,control,0.00
6555,variant,0.00
5756,control,0.00
9259,control,0.00
6187,variant,0.00
6400,variant,0.00
9051,variant,0.00
9929,control,0.00
8762,control,0.00
8897,control,0.00
4730,variant,0.00
3806,variant,0.00
5357,variant,0.00
2229,variant,0.00
897,control,0.00
9969,variant,0.00
34,control,0.00
6304,control,0.00
8954,control,0.00
6338,variant,0.00
2597,control,0.00
9002,variant,0.00
6114,variant,0.00
1862,control,0.00
1815,control,0.00
8053,variant,0.00
5212,variant,0.00
7390,control,0.00
5138,control,0.00
4618,variant,0.00
3799,control,0.00
395,variant,0.00
7825,control,0.00
9686,variant,0.00
2583,variant,0.00
2047,variant,0.00
6755,control,0.00
6902,control,0.00
8588,variant,0.00
5596,control,0.00
6504,variant,0.00
9698,control,0.00
45,variant,0.00
2628,variant,0.00
5052,variant,0.00
2224,control,0.00
8998,control,0.00
1804,control,0.00
4434,control,0.00
2871,control,0.00
9844,variant,0.00
6939,variant,0.00
9147,variant,0.00
5561,control,0.00
1991,control,0.00
1742,variant,0.00
9731,control,0.00
4348,variant,0.00
5446,variant,0.00
4837,control,0.00
929,control,0.00
496,control,0.00
7933,variant,0.00
1309,variant,0.00
6374,control,0.00
3729,variant,0.00
5285,control,0.00
6520,control,0.00
8027,variant,0.00
6168,control,0.00
3128,control,0.00
3714,variant,0.00
9319,control,0.00
479,control,0.00
9104,control,0.00
8450,control,0.00
2780,variant,0.00
7735,control,0.00
1939,control,0.00
6868,control,0.00
7304,variant,0.00
481,variant,0.00
4344,variant,0.00
7892,variant,0.00
7769,control,0.00
5364,variant,0.00
8530,control,0.00
2582,variant,0.00
2581,variant,0.00
5789,control,0.00
4935,variant,0.00
8002,control,0.00
4779,control,0.00
1952,control,0.00
1196,variant,0.00
2265,control,0.00
288,variant,0.00
4242,variant,0.00
7128,variant,0.00
7814,control,0.00
4534,variant,0.00
1467,variant,0.00
2892,control,0.00
965,variant,0.00
2859,variant,0.00
9448,variant,0.00
2479,variant,0.00
2021,variant,0.00
9339,control,0.00
67,variant,0.00
5454,control,0.00
8953,variant,0.00
3658,control,0.00
4801,variant,0.00
2763,control,0.00
4638,variant,0.00
3338,variant,0.00
2261,variant,0.00
6072,variant,0.00
7942,control,0.00
2738,variant,0.00
171,control,0.00
7573,control,0.00
4103,control,0.00
8954,variant,0.00
5510,control,0.00
9436,variant,0.00
6449,control,0.00
3153,control,0.00
4574,variant,0.00
5671,variant,0.00
8416,variant,0.00
8629,variant,0.00
9335,control,0.00
318,variant,0.00
6098,control,0.00
5554,control,0.00
4863,control,0.00
324,control,0.00
9388,variant,0.00
1993,variant,0.00
9107,control,0.00
2032,control,0.00
2434,variant,0.00
4208,control,0.00
3880,control,0.00
1517,variant,0.00
6724,variant,0.00
1005,control,0.00
5890,variant,0.00
3244,variant,0.00
7849,variant,0.00
5190,control,0.00
7563,variant,0.00
3272,variant,0.00
9152,variant,0.00
9732,control,0.00
346,variant,0.00
9524,control,0.00
